0.664653, -0.108962, 0.398333, 0.622652, 0.210068, -0.0326021, 0.112113
0.67185, -0.0753183, 0.375865, 0.633775, 0.212322, -0.0352538, 0.111712
0.677414, -0.0417182, 0.353587, 0.643698, 0.214565, -0.0377881, 0.111687
0.681107, -0.00902758, 0.331573, 0.652741, 0.216805, -0.0402164, 0.11188
0.683175, 0.0225389, 0.310843, 0.660409, 0.218802, -0.0428151, 0.112091
0.683776, 0.0531043, 0.290275, 0.667361, 0.220658, -0.0452319, 0.112558
0.683051, 0.0816279, 0.271037, 0.673289, 0.222592, -0.0474911, 0.113316
0.68125, 0.108497, 0.25263, 0.678458, 0.224493, -0.0494508, 0.114262
0.67839, 0.133124, 0.235815, 0.682976, 0.226076, -0.0512343, 0.115477
0.67511, 0.155758, 0.220184, 0.686648, 0.227431, -0.05291, 0.116531
0.671325, 0.176016, 0.205956, 0.689871, 0.228544, -0.0543287, 0.117799
0.667616, 0.194055, 0.193418, 0.692257, 0.22965, -0.0555172, 0.118793
0.663771, 0.209867, 0.182442, 0.694319, 0.230614, -0.0565364, 0.119976
0.660069, 0.223458, 0.173145, 0.695986, 0.231509, -0.0572672, 0.121292
0.656826, 0.234618, 0.165518, 0.697236, 0.232951, -0.0576579, 0.122595
0.654113, 0.24371, 0.159482, 0.698074, 0.234232, -0.057866, 0.123699
0.651853, 0.250688, 0.155036, 0.698719, 0.235267, -0.057895, 0.124824
0.65009, 0.255648, 0.152282, 0.699169, 0.23657, -0.0575067, 0.126256
0.649059, 0.258751, 0.151438, 0.699169, 0.237564, -0.0569878, 0.127546
0.648935, 0.259868, 0.152034, 0.69874, 0.238757, -0.0563498, 0.128774
0.649481, 0.259144, 0.154205, 0.698026, 0.239505, -0.0557837, 0.129899
0.650464, 0.256794, 0.157949, 0.697141, 0.240336, -0.0549708, 0.131427
0.652303, 0.252605, 0.163303, 0.695718, 0.240717, -0.0540397, 0.13289
0.654819, 0.246653, 0.170191, 0.693837, 0.240736, -0.0531393, 0.134337
0.657768, 0.239614, 0.178536, 0.691413, 0.239507, -0.0521985, 0.135675
0.661153, 0.2309, 0.188568, 0.68848, 0.238122, -0.0510748, 0.137039
0.665069, 0.220671, 0.199948, 0.684842, 0.235886, -0.0500169, 0.138213
0.669241, 0.208735, 0.212584, 0.680702, 0.233443, -0.0487738, 0.139612
0.673631, 0.196004, 0.226157, 0.675763, 0.23147, -0.0472097, 0.141325
0.678384, 0.180886, 0.241409, 0.669923, 0.227851, -0.045458, 0.142668
0.683047, 0.164895, 0.257489, 0.663292, 0.224791, -0.0435022, 0.144182
0.687702, 0.147359, 0.274709, 0.655657, 0.220528, -0.0411008, 0.145577
0.692312, 0.128593, 0.292995, 0.646778, 0.216514, -0.0386246, 0.147087
0.696582, 0.107778, 0.3127, 0.636692, 0.211175, -0.0358065, 0.148576
0.700238, 0.0855453, 0.333319, 0.625497, 0.204887, -0.032573, 0.150186
0.703449, 0.0614639, 0.354907, 0.612718, 0.198177, -0.028551, 0.151807
0.705772, 0.0358582, 0.377522, 0.598396, 0.191153, -0.0240053, 0.153743
0.707169, 0.00858916, 0.400866, 0.582361, 0.183271, -0.0188567, 0.155983
0.707403, -0.0200577, 0.424511, 0.564774, 0.175346, -0.0130312, 0.158508
0.706378, -0.0502497, 0.448762, 0.545085, 0.167089, -0.00646092, 0.16168
0.703799, -0.0816609, 0.473345, 0.523396, 0.158818, 0.000744551, 0.165389
0.699489, -0.114209, 0.497614, 0.500052, 0.150707, 0.00860541, 0.169938
0.693635, -0.1463, 0.520986, 0.475437, 0.143107, 0.016716, 0.174827
0.686277, -0.178299, 0.543008, 0.449861, 0.136192, 0.024864, 0.180261
0.677192, -0.209779, 0.563807, 0.423704, 0.129963, 0.0334966, 0.186102
0.666525, -0.240706, 0.583471, 0.396695, 0.124953, 0.0425524, 0.192531
0.654558, -0.270982, 0.601728, 0.368844, 0.121489, 0.0517885, 0.199211
0.640537, -0.301423, 0.61935, 0.339502, 0.118125, 0.0608931, 0.206327
0.625883, -0.329956, 0.634924, 0.310276, 0.116922, 0.0701578, 0.213869
0.609436, -0.358186, 0.649462, 0.280161, 0.116332, 0.0794409, 0.221636
0.591546, -0.385537, 0.662775, 0.249325, 0.116982, 0.0886927, 0.229712
0.572251, -0.412084, 0.67472, 0.217872, 0.118281, 0.0978473, 0.238095
0.551911, -0.437305, 0.685337, 0.185665, 0.120057, 0.106558, 0.246439
0.529965, -0.461756, 0.694616, 0.153059, 0.122795, 0.11531, 0.255057
0.506724, -0.485149, 0.702417, 0.120297, 0.126744, 0.124106, 0.263852
0.482923, -0.507031, 0.708701, 0.0862959, 0.129618, 0.131681, 0.272669
0.457388, -0.527892, 0.713652, 0.0531716, 0.134141, 0.140032, 0.281631
0.431037, -0.547367, 0.717084, 0.0196641, 0.139389, 0.148025, 0.290745
0.404711, -0.565213, 0.718707, -0.0142748, 0.144598, 0.154844, 0.299856
0.37646, -0.582047, 0.719213, -0.0472468, 0.151143, 0.162246, 0.308777
0.348032, -0.597306, 0.717949, -0.0815395, 0.15639, 0.168393, 0.317707
0.318877, -0.61111, 0.715229, -0.115365, 0.161139, 0.173891, 0.326171
0.289134, -0.623511, 0.71082, -0.14957, 0.164374, 0.17838, 0.334301
0.259608, -0.634362, 0.704819, -0.182807, 0.166664, 0.182387, 0.342586
0.228829, -0.64368, 0.697761, -0.215509, 0.171667, 0.187147, 0.350386
0.197664, -0.651421, 0.689335, -0.247784, 0.177559, 0.19148, 0.357891
0.166658, -0.657887, 0.679229, -0.27939, 0.185564, 0.19487, 0.365413
0.135682, -0.662792, 0.667527, -0.310974, 0.191309, 0.196574, 0.372465
-0.104022, 0.66597, -0.654627, 0.342239, 0.197286, 0.197892, 0.378468
-0.0724223, 0.667757, -0.640483, 0.37234, 0.20355, 0.198404, 0.383962
-0.0409319, 0.667771, -0.625025, 0.402182, 0.209542, 0.198605, 0.388773
-0.00974588, 0.666224, -0.608279, 0.431332, 0.214611, 0.198094, 0.392988
0.0208587, 0.663261, -0.590247, 0.459628, 0.218936, 0.19683, 0.396682
0.0518136, 0.658807, -0.571615, 0.486359, 0.225991, 0.196013, 0.39945
0.0815859, 0.653065, -0.551038, 0.513037, 0.23109, 0.193589, 0.401928
0.110838, 0.645838, -0.529497, 0.53874, 0.235433, 0.190409, 0.403474
0.139965, 0.637123, -0.507563, 0.562907, 0.240782, 0.187468, 0.404159
0.167583, 0.627418, -0.484027, 0.586499, 0.245253, 0.183398, 0.404603
0.195258, 0.616089, -0.459894, 0.608939, 0.249299, 0.179118, 0.404227
0.220966, 0.604132, -0.433801, 0.630885, 0.25115, 0.173145, 0.403328
0.246987, 0.589766, -0.405849, 0.653039, 0.249324, 0.166314, 0.400346
0.270134, 0.576251, -0.378293, 0.672203, 0.249798, 0.159486, 0.398336
0.293335, 0.560929, -0.350237, 0.690396, 0.251388, 0.152791, 0.394438
0.315512, 0.544569, -0.32164, 0.707421, 0.253522, 0.14585, 0.389934
0.33664, 0.527215, -0.292256, 0.723398, 0.255658, 0.138423, 0.384866
0.356933, 0.508833, -0.262521, 0.738086, 0.257862, 0.130961, 0.379156
0.375914, 0.48984, -0.231768, 0.751684, 0.25911, 0.122957, 0.373107
0.393545, 0.470607, -0.201563, 0.76356, 0.261674, 0.11532, 0.366594
0.410383, 0.450258, -0.170269, 0.774508, 0.264022, 0.107516, 0.35947
0.425771, 0.429463, -0.138576, 0.784269, 0.265618, 0.0992591, 0.352117
0.439906, 0.408299, -0.106547, 0.792731, 0.266948, 0.0908879, 0.344316
0.452687, 0.386877, -0.0740233, 0.799951, 0.267677, 0.0822186, 0.336078
0.464353, 0.365093, -0.0408119, 0.805865, 0.267433, 0.0730448, 0.327642
0.474695, 0.343285, -0.00742994, 0.810411, 0.266512, 0.0637251, 0.318785
0.48377, 0.321535, 0.0258843, 0.813579, 0.265292, 0.0545762, 0.309427
0.491784, 0.299909, 0.0593245, 0.815281, 0.263912, 0.0454791, 0.299628
0.498744, 0.278259, 0.0929685, 0.815588, 0.262269, 0.0364114, 0.289513
0.504532, 0.257142, 0.126004, 0.814524, 0.260615, 0.0276303, 0.279402
0.509292, 0.235695, 0.159276, 0.812219, 0.25874, 0.0188577, 0.268834
0.513138, 0.214967, 0.19009, 0.808915, 0.257142, 0.0110405, 0.258101
0.51583, 0.195895, 0.219675, 0.804542, 0.255865, 0.00400308, 0.248555
0.517901, 0.177557, 0.247943, 0.799235, 0.254476, -0.0026208, 0.23926
0.519317, 0.160835, 0.274351, 0.793204, 0.252903, -0.00915668, 0.230363
0.520024, 0.144584, 0.299817, 0.786626, 0.25092, -0.0152902, 0.221581
0.520092, 0.129645, 0.323422, 0.779805, 0.249149, -0.020897, 0.213055
0.519844, 0.116399, 0.344984, 0.772787, 0.247627, -0.0260135, 0.204679
0.51919, 0.103711, 0.365145, 0.765738, 0.246108, -0.0307145, 0.196757
0.518201, 0.0922611, 0.383634, 0.758802, 0.24486, -0.034844, 0.189095
0.517031, 0.0816505, 0.40069, 0.75197, 0.243645, -0.0384751, 0.182267
0.516127, 0.0719906, 0.416062, 0.7452, 0.242556, -0.0418617, 0.17569
0.514725, 0.0638866, 0.430309, 0.73879, 0.240438, -0.0447133, 0.170367
0.513707, 0.0562226, 0.443064, 0.732556, 0.238682, -0.0473129, 0.165003
0.512528, 0.0493837, 0.45453, 0.726828, 0.237394, -0.0495373, 0.160339
0.511315, 0.0440491, 0.464904, 0.721444, 0.235493, -0.0515776, 0.1565
0.510467, 0.0382991, 0.473217, 0.716953, 0.234894, -0.0531048, 0.152527
0.509758, 0.033822, 0.480392, 0.712899, 0.234871, -0.0542209, 0.149327
0.508646, 0.030549, 0.48677, 0.709508, 0.233794, -0.0552213, 0.147195
0.508372, 0.0278092, 0.49134, 0.706661, 0.232733, -0.0565651, 0.14495
0.50935, 0.0244192, 0.492964, 0.704949, 0.233153, -0.057885, 0.142969
0.511371, 0.0214523, 0.491942, 0.704296, 0.232799, -0.0600182, 0.141768
0.515056, 0.0177063, 0.487517, 0.704792, 0.231685, -0.0634993, 0.14109
0.521001, 0.0132081, 0.479942, 0.705719, 0.228897, -0.0692786, 0.139402
0.528594, 0.0081283, 0.470051, 0.706806, 0.223958, -0.0770854, 0.136782
0.537489, 0.00175679, 0.457819, 0.70817, 0.21743, -0.0862683, 0.134129
0.547821, -0.00531556, 0.443498, 0.709347, 0.208228, -0.0972119, 0.129934
0.559812, -0.0137155, 0.426591, 0.710241, 0.19746, -0.109306, 0.12545
0.572943, -0.0229868, 0.407189, 0.710918, 0.185118, -0.12217, 0.121114
0.587105, -0.0331073, 0.38529, 0.71117, 0.170675, -0.135386, 0.116276
0.602394, -0.0443072, 0.360343, 0.710853, 0.153748, -0.148923, 0.111369
0.61856, -0.0561833, 0.332931, 0.709495, 0.133949, -0.162359, 0.105604
0.635573, -0.0686284, 0.302409, 0.707026, 0.11172, -0.175148, 0.100418
0.653204, -0.0816108, 0.268942, 0.70309, 0.0864057, -0.187168, 0.0950421
0.671022, -0.0949688, 0.232761, 0.697519, 0.0582147, -0.197692, 0.0893592
0.689054, -0.108559, 0.193318, 0.689962, 0.0265022, -0.206091, 0.084124
0.707026, -0.122418, 0.150788, 0.679994, -0.00834101, -0.212186, 0.0794724
0.724577, -0.135996, 0.105686, 0.667326, -0.0453982, -0.215169, 0.0756389
0.741253, -0.149421, 0.0589045, 0.651727, -0.0848089, -0.214727, 0.073161
0.755625, -0.160878, 0.0141482, 0.634782, -0.12319, -0.210883, 0.0727908
0.7676, -0.170102, -0.0273596, 0.617339, -0.157973, -0.204539, 0.0738472
0.777844, -0.177604, -0.0662092, 0.599193, -0.190443, -0.19622, 0.0760375
0.786304, -0.184268, -0.102459, 0.580753, -0.221224, -0.186428, 0.0793306
0.793005, -0.189775, -0.1362, 0.562653, -0.248069, -0.175696, 0.0840915
0.798328, -0.193956, -0.166809, 0.545186, -0.272778, -0.164885, 0.0897498
0.802923, -0.196794, -0.194068, 0.528133, -0.294558, -0.154576, 0.0955777
0.806656, -0.199232, -0.219111, 0.511472, -0.313936, -0.144355, 0.10184
0.809564, -0.200864, -0.241296, 0.49602, -0.330074, -0.134575, 0.109016
0.811785, -0.202143, -0.260733, 0.481831, -0.343492, -0.125881, 0.115836
0.81397, -0.203188, -0.276536, 0.468716, -0.354782, -0.11846, 0.12244
0.816096, -0.204195, -0.288528, 0.457213, -0.362781, -0.113146, 0.127988
0.818005, -0.204822, -0.296666, 0.448224, -0.368981, -0.11032, 0.131668
0.82072, -0.205704, -0.299734, 0.440753, -0.372224, -0.109414, 0.133896
0.823718, -0.20741, -0.298398, 0.435233, -0.371889, -0.111058, 0.134536
0.827294, -0.210764, -0.292944, 0.43052, -0.364867, -0.115621, 0.134973
0.830612, -0.214848, -0.285252, 0.427265, -0.355022, -0.122789, 0.133158
0.834288, -0.219082, -0.274547, 0.424959, -0.344085, -0.130969, 0.129494
0.838036, -0.224301, -0.261312, 0.423203, -0.331628, -0.139874, 0.124512
0.842066, -0.230297, -0.246186, 0.421048, -0.318364, -0.148935, 0.118362
0.846265, -0.237175, -0.229783, 0.418071, -0.304767, -0.157793, 0.111166
0.850769, -0.244995, -0.212006, 0.41379, -0.289658, -0.166805, 0.102917
0.855332, -0.254216, -0.192925, 0.40812, -0.273414, -0.175692, 0.0936941
0.85995, -0.264183, -0.173071, 0.400924, -0.256023, -0.184196, 0.0840012
0.864395, -0.275882, -0.152196, 0.39185, -0.237121, -0.192092, 0.0735382
0.86856, -0.288892, -0.131195, 0.3807, -0.21758, -0.19925, 0.0625181
0.872578, -0.303808, -0.109385, 0.36653, -0.195183, -0.20556, 0.0510559
0.875851, -0.319588, -0.0884191, 0.350614, -0.172437, -0.210787, 0.0396733
0.878039, -0.334921, -0.0700473, 0.334618, -0.151258, -0.214388, 0.0293312
0.879231, -0.350436, -0.0542287, 0.318129, -0.131651, -0.216439, 0.0195662
0.879493, -0.365573, -0.0405747, 0.301996, -0.11303, -0.217461, 0.010566
0.879197, -0.379665, -0.0284268, 0.286461, -0.0955592, -0.217318, 0.0026735
0.878287, -0.393214, -0.0186967, 0.271376, -0.0790948, -0.216322, -0.00465151
0.87688, -0.406245, -0.0106618, 0.256773, -0.0642922, -0.214858, -0.011335
0.875145, -0.41815, -0.00424431, 0.243422, -0.0506894, -0.212876, -0.017172
0.873071, -0.429219, 0.00094598, 0.231338, -0.037522, -0.210454, -0.0223698
0.870956, -0.438979, 0.00487435, 0.2207, -0.0262816, -0.208042, -0.0268935
0.868911, -0.447642, 0.00797619, 0.21106, -0.0163088, -0.205667, -0.0308077
0.867096, -0.454664, 0.0104964, 0.203259, -0.00771951, -0.203689, -0.0340619
0.865642, -0.459808, 0.012378, 0.197705, -0.000383668, -0.202248, -0.0367779
0.864615, -0.463527, 0.0141033, 0.19335, 0.00559896, -0.201456, -0.0388355
0.863983, -0.465658, 0.0157146, 0.190915, 0.0105453, -0.201584, -0.0401932
0.863884, -0.466178, 0.0173284, 0.189955, 0.0148055, -0.202592, -0.040909
0.864285, -0.465084, 0.0193309, 0.190618, 0.0183445, -0.204847, -0.0408583
0.865328, -0.462168, 0.0215389, 0.19273, 0.0210011, -0.208212, -0.04011
0.866811, -0.457746, 0.0238736, 0.196308, 0.0229901, -0.212936, -0.038762
0.868801, -0.451681, 0.0267191, 0.201138, 0.0244721, -0.218971, -0.0367786
0.871143, -0.444005, 0.0301201, 0.207513, 0.025736, -0.226338, -0.0340835
0.873925, -0.434647, 0.0336785, 0.21495, 0.0265894, -0.234968, -0.0310509
0.876771, -0.423973, 0.037557, 0.223851, 0.0269697, -0.244982, -0.0276414
0.879657, -0.411853, 0.0417882, 0.234169, 0.0267996, -0.255682, -0.0240904
0.882496, -0.398404, 0.0461354, 0.245654, 0.0266493, -0.267615, -0.0198848
0.885138, -0.383719, 0.0504061, 0.258358, 0.0265838, -0.280256, -0.0151643
0.887486, -0.367681, 0.054531, 0.272406, 0.0262746, -0.29406, -0.00985465
0.889304, -0.350612, 0.0583836, 0.287754, 0.0256054, -0.308634, -0.00425902
0.890546, -0.3324, 0.0615353, 0.304387, 0.0248153, -0.32364, 0.00213308
0.891046, -0.312973, 0.0641949, 0.322433, 0.0237776, -0.33947, 0.00930251
0.89068, -0.292415, 0.0657269, 0.341853, 0.022354, -0.3558, 0.017151
0.889236, -0.271269, 0.0662846, 0.362324, 0.0204872, -0.372228, 0.0256124
0.886614, -0.248945, 0.0652858, 0.384293, 0.0184453, -0.38895, 0.0349891
0.882672, -0.226031, 0.0630647, 0.407215, 0.0156922, -0.405914, 0.045288
0.877251, -0.202585, 0.0590001, 0.431171, 0.0124844, -0.422277, 0.0563066
0.870214, -0.178858, 0.0531012, 0.455979, 0.00840996, -0.438424, 0.0685558
0.861807, -0.155605, 0.0455209, 0.480627, 0.00375401, -0.453535, 0.0813863
0.852178, -0.133114, 0.0359783, 0.504756, -0.000754024, -0.466891, 0.0941007
0.841366, -0.111218, 0.0242826, 0.528342, -0.00532731, -0.478899, 0.10715
0.829544, -0.0898323, 0.0106814, 0.551065, -0.0102886, -0.489245, 0.120453
0.816681, -0.0686459, -0.0052341, 0.572968, -0.0147064, -0.497172, 0.133127
0.803482, -0.0480847, -0.0228024, 0.592945, -0.0196342, -0.503969, 0.146133
0.789496, -0.0279496, -0.0422085, 0.611664, -0.0244559, -0.508663, 0.159275
0.775493, -0.00823216, -0.063132, 0.628138, -0.0294993, -0.51201, 0.172039
0.761272, 0.0111878, -0.0853956, 0.642688, -0.0344927, -0.51394, 0.184777
0.747362, 0.029981, -0.108608, 0.654794, -0.0389773, -0.514547, 0.196827
0.733698, 0.0484393, -0.132311, 0.664707, -0.0433334, -0.513972, 0.209028
0.720314, 0.066801, -0.156762, 0.672392, -0.0470339, -0.512278, 0.220921
0.707487, 0.0845895, -0.181266, 0.677827, -0.0498765, -0.509754, 0.232318
0.695004, 0.102345, -0.205924, 0.681241, -0.0521692, -0.506704, 0.243129
0.683304, 0.119973, -0.229803, 0.682564, -0.0538142, -0.503616, 0.252854
0.672077, 0.137561, -0.253626, 0.681956, -0.0544859, -0.50002, 0.262679
0.661379, 0.155472, -0.277139, 0.679412, -0.0543868, -0.496281, 0.272351
0.650841, 0.173413, -0.300264, 0.675408, -0.0533535, -0.492615, 0.281397
0.640278, 0.191735, -0.323283, 0.669903, -0.0517164, -0.488988, 0.29017
0.629836, 0.210327, -0.346097, 0.662787, -0.0495587, -0.485317, 0.299418
0.61898, 0.229385, -0.368831, 0.654377, -0.0471248, -0.481656, 0.308781
0.607019, 0.249312, -0.392738, 0.644304, -0.0442663, -0.477944, 0.318278
0.593601, 0.269617, -0.417841, 0.632735, -0.0408489, -0.473917, 0.327978
0.57859, 0.289689, -0.443687, 0.620045, -0.0370572, -0.46969, 0.337656
0.56221, 0.310029, -0.470375, 0.605434, -0.0331131, -0.465165, 0.347589
0.545378, 0.329504, -0.496673, 0.589327, -0.0287093, -0.460413, 0.357482
0.527519, 0.348285, -0.522723, 0.571998, -0.0239935, -0.455536, 0.366977
0.50897, 0.366275, -0.548378, 0.553239, -0.0188807, -0.450602, 0.376082
0.490137, 0.383056, -0.573055, 0.533518, -0.0138725, -0.445725, 0.384532
0.470478, 0.398872, -0.59725, 0.512684, -0.00879632, -0.440835, 0.392601
-0.449964, -0.413752, 0.620934, -0.490697, -0.00348031, -0.435742, 0.400179
-0.429303, -0.427298, 0.643577, -0.467892, 0.00171891, -0.430755, 0.40712
-0.4081, -0.440014, 0.665499, -0.443795, 0.00705427, -0.425804, 0.413672
-0.386581, -0.451684, 0.686381, -0.418829, 0.0121554, -0.420987, 0.41965
-0.364954, -0.461982, 0.706235, -0.393208, 0.016748, -0.416252, 0.425036
-0.342912, -0.471271, 0.725386, -0.366239, 0.0212587, -0.411456, 0.429943
-0.320636, -0.479554, 0.743284, -0.338747, 0.0256021, -0.406736, 0.434373
-0.297855, -0.486895, 0.760394, -0.309865, 0.0304538, -0.402169, 0.438465
-0.275274, -0.493109, 0.776352, -0.279903, 0.0350911, -0.397677, 0.442225
-0.252697, -0.49816, 0.790951, -0.249757, 0.0391746, -0.393362, 0.445489
-0.230063, -0.502022, 0.804449, -0.218875, 0.0429399, -0.389192, 0.448485
-0.207596, -0.504839, 0.816741, -0.187016, 0.0464488, -0.38507, 0.451267
-0.185313, -0.506765, 0.8276, -0.15468, 0.0494917, -0.38115, 0.453647
-0.162987, -0.507709, 0.83715, -0.121846, 0.0519206, -0.377413, 0.455634
-0.140769, -0.507614, 0.8454, -0.0883757, 0.0539624, -0.37373, 0.457397
-0.118802, -0.506466, 0.852285, -0.0546708, 0.0554526, -0.370138, 0.459015
-0.0973379, -0.504336, 0.857762, -0.020377, 0.0566343, -0.366657, 0.460448
-0.0761871, -0.501424, 0.861726, 0.0140572, 0.0573093, -0.363325, 0.461703
-0.0553604, -0.497679, 0.864207, 0.0489523, 0.0577002, -0.360119, 0.462818
-0.0347353, -0.492853, 0.865347, 0.0840522, 0.057604, -0.3568, 0.463889
-0.0150867, -0.487205, 0.864982, 0.119204, 0.057208, -0.353655, 0.465065
0.00436871, -0.480875, 0.86303, 0.154656, 0.0560751, -0.350418, 0.466284
0.0236225, -0.473797, 0.859491, 0.190352, 0.0543867, -0.347195, 0.467461
0.0418955, -0.466136, 0.854466, 0.225499, 0.0522326, -0.344031, 0.468751
0.0600607, -0.457443, 0.847964, 0.260949, 0.0494965, -0.340642, 0.470144
0.0773267, -0.448156, 0.839967, 0.296028, 0.0463277, -0.337085, 0.471705
0.093001, -0.438427, 0.830758, 0.330112, 0.0436795, -0.333786, 0.473223
