1.83387,2.45757, 3.11501, 0.0721656,0.0284464,0.00942662, 0.0571328, 0.0511517, 0.0988479, 0.0622603, 0.0654898, 0.0994066
1.83419,2.4566, 3.11541, 0.0689819,0.029255,0.00939073, 0.0544307, 0.0477085, 0.0987999, 0.0597847, 0.0617512, 0.0993736
1.83423,2.45539, 3.11539, 0.0704983,0.0259714,0.00975798, 0.0517289, 0.0440735, 0.0987243, 0.0582018, 0.058035, 0.0993333
1.83378,2.45496, 3.11519, 0.0706423,0.0244902,0.0100378, 0.0490106, 0.0408202, 0.0986449, 0.0557021, 0.0540067, 0.0992781
1.83348,2.4542, 3.11507, 0.0720143,0.0225072,0.0104184, 0.0466956, 0.0383176, 0.098562, 0.0543101, 0.0506512, 0.0992202
1.83295,2.45398, 3.11496, 0.0734616,0.0207579,0.0108437, 0.0446035, 0.0362055, 0.0984319, 0.0529503, 0.047382, 0.0991508
1.83236,2.45385, 3.11482, 0.0745615,0.0196307,0.0112393, 0.0426983, 0.0344938, 0.0982823, 0.0509871, 0.0445092, 0.0990698
1.83185,2.45366, 3.11468, 0.0762462,0.0185692,0.0117596, 0.040818, 0.033073, 0.0981008, 0.0493028, 0.0419536, 0.0989793
1.83118,2.45395, 3.1145, 0.0777088,0.0178393,0.0122598, 0.0391218, 0.0319912, 0.0978807, 0.0475106, 0.0399538, 0.098886
1.83058,2.45415, 3.11438, 0.0791554,0.0173571,0.0127597, 0.0373856, 0.0311812, 0.0976345, 0.0455662, 0.0384461, 0.0987853
1.82999,2.4543, 3.11417, 0.0806591,0.0170031,0.0132707, 0.0356113, 0.0305471, 0.0973563, 0.0433419, 0.0372704, 0.0986758
1.82947,2.45453, 3.11401, 0.0817679,0.0168154,0.0136708, 0.0338844, 0.0300831, 0.0970689, 0.0411567, 0.0364402, 0.0985695
1.82893,2.45484, 3.11399, 0.0827424,0.0168485,0.0140759, 0.0322392, 0.0296813, 0.0967456, 0.0391071, 0.0358246, 0.0984686
1.82837,2.45516, 3.11384, 0.0835825,0.0170408,0.0144856, 0.0306683, 0.0293611, 0.0964097, 0.0371775, 0.0353882, 0.098377
1.82791,2.45561, 3.11389, 0.0841335,0.0171721,0.0147711, 0.0290415, 0.0290629, 0.0960393, 0.0351967, 0.034968, 0.0982713
1.82743,2.45599, 3.11395, 0.0847315,0.017343,0.0150674, 0.0273462, 0.0287401, 0.0956489, 0.0330902, 0.0344917, 0.0981561
1.82695,2.45634, 3.11398, 0.085031,0.0175629,0.0153115, 0.0257738, 0.0284232, 0.0952562, 0.0313098, 0.0341083, 0.0980591
1.82627,2.45686, 3.11415, 0.0850321,0.0176253,0.0154027, 0.0240182, 0.028055, 0.0948233, 0.0294533, 0.0336298, 0.0979521
1.82601,2.45718, 3.1143, 0.084867,0.0172713,0.0152908, 0.0224812, 0.0276953, 0.0944556, 0.0278957, 0.0330315, 0.0978658
1.82577,2.45753, 3.1145, 0.0846599,0.0170228,0.0152178, 0.0210229, 0.0273074, 0.0941032, 0.0265184, 0.0323796, 0.0977951
1.8257,2.45785, 3.1148, 0.0846255,0.0167919,0.0151443, 0.01955, 0.026832, 0.0936976, 0.0253088, 0.0317031, 0.0977399
1.82542,2.45809, 3.11501, 0.0845622,0.0168403,0.0151954, 0.0182147, 0.0263165, 0.0933379, 0.0243605, 0.0309653, 0.097695
1.8254,2.45829, 3.11526, 0.0844851,0.0165173,0.0150657, 0.0169725, 0.0257504, 0.092951, 0.0236048, 0.0302963, 0.0976591
1.82532,2.4585, 3.1156, 0.0842741,0.0158913,0.0148512, 0.0158, 0.0251427, 0.0925958, 0.02295, 0.0295301, 0.0976206
1.8252,2.45861, 3.11577, 0.0841856,0.0154833,0.0148064, 0.0147318, 0.0245192, 0.0922916, 0.0224186, 0.0287213, 0.0975911
1.82516,2.45874, 3.11596, 0.0840927,0.0148626,0.014752, 0.013801, 0.0239171, 0.0919975, 0.0219947, 0.0279583, 0.0975452
1.8255,2.4588, 3.11616, 0.0841177,0.0136775,0.0146419, 0.0129551, 0.0233138, 0.0917262, 0.0216605, 0.0271106, 0.0974776
1.82574,2.45884, 3.11628, 0.0841479,0.0127084,0.0148072, 0.0122317, 0.0227518, 0.0914866, 0.0214135, 0.0263561, 0.0973656
1.82627,2.45889, 3.11641, 0.0843724,0.0114686,0.0151314, 0.0115887, 0.022196, 0.0912315, 0.0212205, 0.0255552, 0.0971899
1.82678,2.45894, 3.11651, 0.084659,0.010524,0.01585, 0.0109857, 0.021624, 0.0909182, 0.0210641, 0.0247664, 0.0968738
1.82744,2.45909, 3.11675, 0.085085,0.0094369,0.0162794, 0.0104617, 0.0210642, 0.0905627, 0.0209155, 0.0239901, 0.0963834
1.82803,2.45922, 3.11691, 0.0854416,0.00877257,0.0172913, 0.0100278, 0.02054, 0.0901988, 0.0207848, 0.0233272, 0.0958092
1.82835,2.45941, 3.11715, 0.0856804,0.00841305,0.018229, 0.00962786, 0.0199927, 0.089799, 0.0206341, 0.0226489, 0.0950214
1.8284,2.45963, 3.11744, 0.0857119,0.00836452,0.0189691, 0.00928665, 0.0194631, 0.0894573, 0.0204943, 0.0220797, 0.094121
1.82826,2.45995, 3.11789, 0.0856953,0.00826995,0.0193183, 0.0089819, 0.0189232, 0.0891978, 0.0203638, 0.0215555, 0.0931457
1.82828,2.46026, 3.11835, 0.0857254,0.00829956,0.0202152, 0.00873033, 0.0184095, 0.0890055, 0.0202586, 0.0211338, 0.0922697
1.82828,2.46058, 3.11885, 0.0858101,0.00825614,0.0211635, 0.00853306, 0.0179459, 0.0888071, 0.0201694, 0.0207782, 0.0914431
1.82808,2.46094, 3.11941, 0.0859082,0.0083165,0.0224398, 0.00835551, 0.0174591, 0.0886189, 0.0200887, 0.0204396, 0.0905889
1.8279,2.46127, 3.11995, 0.0859868,0.00841984,0.0237567, 0.00821682, 0.0170133, 0.0883939, 0.0200227, 0.0201662, 0.0898415
1.82841,2.46156, 3.12049, 0.0860964,0.00851926,0.0251664, 0.00810421, 0.0165807, 0.0881039, 0.0199603, 0.0199256, 0.0891445
1.82865,2.46179, 3.12092, 0.0861583,0.00866581,0.0262733, 0.00802078, 0.0161835, 0.0878058, 0.0199062, 0.0197274, 0.0885621
1.82909,2.46209, 3.1215, 0.0863859,0.00873598,0.027715, 0.00795371, 0.0157805, 0.0874044, 0.0198388, 0.019526, 0.0879896
1.82985,2.46229, 3.12197, 0.0865615,0.00885352,0.0290569, 0.00790521, 0.0154104, 0.0868706, 0.0197608, 0.0193284, 0.0874651
1.83017,2.46248, 3.12236, 0.0868025,0.00889653,0.0302345, 0.00787184, 0.0150687, 0.0862657, 0.0196674, 0.0191344, 0.0870268
1.831,2.46259, 3.12269, 0.0869854,0.00893169,0.0311511, 0.00784822, 0.014757, 0.0854729, 0.0195581, 0.0189462, 0.0866018
1.83076,2.46273, 3.12297, 0.0869942,0.00901573,0.0316167, 0.00783297, 0.0144842, 0.0846194, 0.0194458, 0.0187734, 0.0862622
1.83123,2.4628, 3.12318, 0.0870736,0.00899267,0.0319091, 0.00782174, 0.014227, 0.0835993, 0.0193128, 0.0185947, 0.0859593
1.83104,2.46286, 3.12335, 0.0870613,0.00889639,0.0318433, 0.00781196, 0.0139979, 0.0824687, 0.0191723, 0.0184049, 0.0857014
1.83076,2.46292, 3.12345, 0.0870217,0.00885302,0.0318956, 0.00780084, 0.0137992, 0.0812318, 0.0190286, 0.0182201, 0.0854949
1.8301,2.46298, 3.12356, 0.0869951,0.00861636,0.0314804, 0.00778598, 0.0136289, 0.0797849, 0.0188702, 0.0180308, 0.0852773
1.82917,2.46303, 3.12361, 0.0869262,0.00840208,0.0311651, 0.00776822, 0.0134917, 0.0783153, 0.0187187, 0.0178525, 0.0851283
1.82838,2.46307, 3.12365, 0.0868894,0.00820036,0.0308656, 0.00774633, 0.0133925, 0.0767658, 0.0185816, 0.0177035, 0.0850006
1.82709,2.46315, 3.12373, 0.0868631,0.00789164,0.0305046, 0.0077194, 0.013294, 0.0750872, 0.018413, 0.0175289, 0.0848882
1.82644,2.46318, 3.12376, 0.0869302,0.00762926,0.0301377, 0.00769095, 0.0132208, 0.0734535, 0.0182419, 0.0173911, 0.0847998
1.82492,2.46326, 3.12387, 0.0869405,0.00725021,0.0298033, 0.00765641, 0.0131596, 0.0716946, 0.0180494, 0.0172389, 0.0847261
1.8233,2.46333, 3.12385, 0.0869968,0.00686718,0.029374, 0.007611, 0.013112, 0.0694652, 0.0178459, 0.0170617, 0.0846403
1.82187,2.4634, 3.12387, 0.0871281,0.00646697,0.0288589, 0.00756901, 0.0130719, 0.0675019, 0.0176402, 0.0169134, 0.0845664
1.8203,2.46348, 3.12395, 0.0872081,0.00610666,0.0286257, 0.00752624, 0.0130421, 0.0655942, 0.0174517, 0.0167843, 0.0845167
1.81902,2.46355, 3.12398, 0.0873589,0.00578581,0.0283916, 0.00747794, 0.0130151, 0.0634384, 0.0172574, 0.0166562, 0.0844705
1.81778,2.46361, 3.12406, 0.0875496,0.00546488,0.0282492, 0.00743916, 0.0129893, 0.0617348, 0.0170721, 0.0165611, 0.0844393
1.81623,2.4637, 3.12411, 0.0878067,0.00516786,0.0281758, 0.00738969, 0.0129634, 0.0594838, 0.0168868, 0.0164418, 0.0844068
1.81495,2.46378, 3.12419, 0.0880241,0.00493408,0.0284247, 0.00734237, 0.0129317, 0.0572293, 0.0167226, 0.0163469, 0.0843831
1.8141,2.46383, 3.12425, 0.0882183,0.00480041,0.0286368, 0.00729933, 0.0128932, 0.0550139, 0.0165733, 0.0162661, 0.0843478
1.81344,2.46388, 3.12431, 0.0882856,0.00473065,0.0289961, 0.00726163, 0.0128462, 0.0528987, 0.0164586, 0.0162024, 0.0842992
1.81315,2.46392, 3.12434, 0.0883539,0.0046763,0.0294464, 0.00722775, 0.012788, 0.050803, 0.0163664, 0.0161493, 0.0842107
1.81288,2.46395, 3.12438, 0.088415,0.00465827,0.0298462, 0.00719669, 0.012722, 0.0488372, 0.0162683, 0.016095, 0.0840769
1.81283,2.46398, 3.12437, 0.0884064,0.0045929,0.0300876, 0.00716924, 0.0126407, 0.046854, 0.0161892, 0.0160445, 0.0838743
1.81285,2.46401, 3.12437, 0.0883258,0.00452107,0.0299459, 0.00714686, 0.0125566, 0.0451124, 0.0161253, 0.0159932, 0.0836405
1.81306,2.46404, 3.12432, 0.0882401,0.00433939,0.029456, 0.00712418, 0.0124518, 0.0432321, 0.0160591, 0.0159306, 0.0833083
1.8134,2.46409, 3.12424, 0.0881662,0.00407121,0.0286765, 0.00710258, 0.0123377, 0.041423, 0.015999, 0.0158628, 0.0829578
1.81371,2.46416, 3.12417, 0.0880306,0.00365467,0.0269909, 0.00708167, 0.0122117, 0.0396272, 0.015939, 0.0157803, 0.0825447
1.81417,2.46424, 3.12407, 0.0879593,0.00315587,0.0248729, 0.00706541, 0.0121, 0.0381857, 0.0158875, 0.0156953, 0.0821403
1.81474,2.46432, 3.12393, 0.088012,0.00256727,0.0223962, 0.00705024, 0.0119865, 0.0368569, 0.0158315, 0.0156047, 0.081718
1.81555,2.46441, 3.12374, 0.088181,0.0017931,0.0190583, 0.007035, 0.0118697, 0.035596, 0.0157691, 0.0155044, 0.0812627
1.81624,2.46453, 3.12359, 0.0884326,0.000983835,0.0157806, 0.00702034, 0.011755, 0.0344298, 0.0157015, 0.0154061, 0.08088
1.81694,2.46468, 3.12346, 0.0887927,3.0164e-05,0.0120199, 0.00700423, 0.0116317, 0.0332564, 0.0156167, 0.0152953, 0.0804917
1.81761,2.46484, 3.1233, 0.0893261,-0.000930637,0.00810922, 0.00698882, 0.0115263, 0.032284, 0.0155264, 0.0151902, 0.080154
1.81839,2.46504, 3.12313, 0.0900496,-0.00201679,0.00368078, 0.00697201, 0.0114086, 0.031282, 0.0154212, 0.0150771, 0.079824
1.81913,2.46526, 3.12302, 0.0908102,-0.00312695,-0.000471631, 0.00695547, 0.0113052, 0.0304052, 0.0153135, 0.0149694, 0.0795671
1.81986,2.4655, 3.1229, 0.0917215,-0.00425049,-0.00473004, 0.00693841, 0.0112127, 0.0296484, 0.0151981, 0.0148648, 0.0793338
1.82075,2.4657, 3.12278, 0.0926309,-0.005277,-0.00841778, 0.00692317, 0.0111252, 0.0289916, 0.0150845, 0.0147723, 0.0791568
1.82159,2.46595, 3.12266, 0.0936407,-0.00637694,-0.0118432, 0.0069063, 0.0110364, 0.0283239, 0.0149689, 0.0146766, 0.0790215
1.82229,2.46622, 3.12261, 0.0946009,-0.00744784,-0.0146242, 0.00688988, 0.0109514, 0.0276989, 0.0148613, 0.0145866, 0.0789238
1.82311,2.46652, 3.12252, 0.0957162,-0.00860519,-0.0174809, 0.00687126, 0.0108757, 0.0271352, 0.0147489, 0.0144992, 0.078827
1.82384,2.46692, 3.12254, 0.0969297,-0.00991019,-0.0198951, 0.00685076, 0.0107855, 0.0265399, 0.0146251, 0.0144031, 0.0787483
1.82472,2.46727, 3.12248, 0.0979105,-0.0110391,-0.0214311, 0.00683065, 0.0107248, 0.0260626, 0.0145267, 0.0143265, 0.0786733
1.82549,2.4677, 3.12248, 0.0990351,-0.0123388,-0.0229077, 0.00680838, 0.010644, 0.0255415, 0.0144162, 0.0142427, 0.0785949
1.82635,2.46812, 3.1225, 0.0999219,-0.0135724,-0.0235162, 0.00678647, 0.0105791, 0.0250808, 0.0143235, 0.0141721, 0.0785177
1.82697,2.46861, 3.12257, 0.100805,-0.014804,-0.0232297, 0.00676258, 0.0105119, 0.0246411, 0.01423, 0.0141081, 0.0784237
1.82762,2.46904, 3.12261, 0.101447,-0.0159157,-0.0225481, 0.00674025, 0.0104585, 0.0242711, 0.0141563, 0.0140595, 0.0783275
1.82835,2.46946, 3.12259, 0.101891,-0.0169841,-0.0209807, 0.00671785, 0.0104088, 0.0239333, 0.0140941, 0.014019, 0.0782303
1.82934,2.46997, 3.12255, 0.102083,-0.0181542,-0.0179719, 0.00669374, 0.0103641, 0.0235911, 0.0140414, 0.0139818, 0.0781241
1.8302,2.47042, 3.12252, 0.102126,-0.0192479,-0.0152718, 0.00667016, 0.0103229, 0.0232922, 0.0139977, 0.0139528, 0.0780373
1.83115,2.47087, 3.12244, 0.10187,-0.0202337,-0.0113314, 0.00664518, 0.0102837, 0.0230086, 0.0139552, 0.0139284, 0.0779302
1.83208,2.47138, 3.12228, 0.101403,-0.0212009,-0.00650709, 0.00661852, 0.0102449, 0.0227418, 0.0139122, 0.0139051, 0.077803
1.83301,2.47181, 3.12217, 0.100775,-0.0219417,-0.00226265, 0.00659406, 0.0102087, 0.0225133, 0.0138733, 0.0138858, 0.0777048
1.83392,2.47228, 3.12207, 0.0999044,-0.0225653,0.00268484, 0.00656878, 0.010172, 0.0222911, 0.0138337, 0.0138657, 0.0775978
1.83485,2.47279, 3.12188, 0.0987994,-0.0230732,0.00834284, 0.00654101, 0.0101354, 0.0220796, 0.0137926, 0.0138418, 0.0774773
1.83561,2.47326, 3.12168, 0.0976724,-0.0233092,0.0137995, 0.0065151, 0.0101001, 0.0218947, 0.0137551, 0.0138177, 0.0773594
1.83628,2.47375, 3.1214, 0.096504,-0.0232868,0.019247, 0.00648806, 0.0100651, 0.0217254, 0.0137189, 0.0137907, 0.0772379
1.8371,2.47425, 3.12106, 0.0953149,-0.0229914,0.0245079, 0.00646184, 0.0100282, 0.0215643, 0.0136835, 0.0137602, 0.0771234
1.83796,2.47477, 3.12067, 0.0941695,-0.022395,0.0294154, 0.00643551, 0.00999176, 0.0214133, 0.0136483, 0.0137252, 0.0770078
1.83874,2.47534, 3.12015, 0.0930919,-0.0215025,0.0342331, 0.00640675, 0.00995263, 0.0212682, 0.0136116, 0.0136815, 0.0768829
1.83942,2.47577, 3.11974, 0.0923712,-0.0205866,0.0374613, 0.00638453, 0.00991441, 0.0211547, 0.0135777, 0.0136421, 0.0767792
1.84001,2.47632, 3.11911, 0.0915971,-0.0192955,0.0412261, 0.00635676, 0.00987112, 0.0210277, 0.0135358, 0.0135861, 0.0766441
1.8406,2.47679, 3.11847, 0.0911069,-0.0179523,0.0442486, 0.00633192, 0.00982905, 0.0209128, 0.0134917, 0.0135313, 0.0765151
1.84111,2.47725, 3.11777, 0.0908097,-0.0164962,0.0467296, 0.00630739, 0.00978449, 0.0208025, 0.0134406, 0.0134746, 0.0763747
1.84163,2.47766, 3.11704, 0.0906983,-0.0150119,0.0486277, 0.00628356, 0.00974194, 0.0206958, 0.0133839, 0.0134179, 0.0762245
1.84198,2.47801, 3.11636, 0.090796,-0.0136083,0.0499388, 0.00626204, 0.00970137, 0.0206025, 0.0133265, 0.0133664, 0.0760818
1.84242,2.47836, 3.11562, 0.0910635,-0.0121013,0.0511125, 0.00623774, 0.00966207, 0.0204995, 0.0132604, 0.0133116, 0.0759208
1.8429,2.4787, 3.11479, 0.0915097,-0.0105204,0.0518342, 0.00621226, 0.00962374, 0.0203958, 0.0131832, 0.0132549, 0.0757354
1.84299,2.4789, 3.1142, 0.0920084,-0.00933367,0.0517082, 0.00619083, 0.00959192, 0.0203123, 0.0131179, 0.0132122, 0.0755845
1.84349,2.47917, 3.11343, 0.092728,-0.00783656,0.0520766, 0.00616351, 0.00956139, 0.0202053, 0.0130345, 0.0131566, 0.0753956
1.84386,2.47938, 3.1127, 0.0935613,-0.00646685,0.0514622, 0.00613649, 0.00953518, 0.0201077, 0.0129518, 0.0131039, 0.0751986
1.84387,2.47949, 3.11207, 0.0944257,-0.00529482,0.05057, 0.00611001, 0.00951158, 0.0200118, 0.012875, 0.0130588, 0.0750233
1.84422,2.47965, 3.11137, 0.0955515,-0.00401742,0.0496587, 0.00607916, 0.00949027, 0.0199014, 0.0127854, 0.0130045, 0.0748348
1.84421,2.47969, 3.11092, 0.0965628,-0.00311175,0.0479377, 0.00605064, 0.00947474, 0.0198091, 0.0127127, 0.0129625, 0.0746706
1.84421,2.47971, 3.11054, 0.0976172,-0.00234925,0.0464264, 0.0060203, 0.00946067, 0.0197142, 0.0126433, 0.0129209, 0.0745258
1.84408,2.47967, 3.11033, 0.0985599,-0.00180584,0.0449584, 0.00599162, 0.00944859, 0.0196308, 0.0125864, 0.012885, 0.074411
1.84401,2.47966, 3.11012, 0.0994462,-0.00130114,0.0438701, 0.00596351, 0.00943722, 0.0195482, 0.0125335, 0.0128467, 0.0743044
1.8442,2.47971, 3.10986, 0.100736,-0.00071468,0.0422957, 0.00592865, 0.00942307, 0.0194436, 0.012467, 0.0127987, 0.074193
1.84429,2.47971, 3.10971, 0.102103,-0.000220853,0.0401282, 0.0058915, 0.00940781, 0.0193361, 0.0124011, 0.0127484, 0.0740741
1.84411,2.47962, 3.10972, 0.103627,0.000250489,0.0374823, 0.00585065, 0.0093901, 0.0192198, 0.0123339, 0.0126958, 0.0739511
1.84374,2.47948, 3.10993, 0.104867,0.000524254,0.0352374, 0.00581268, 0.00937087, 0.0191124, 0.0122828, 0.0126494, 0.0738611
1.84344,2.47936, 3.11025, 0.106188,0.000621218,0.0328428, 0.00577238, 0.0093451, 0.0189965, 0.0122318, 0.0126024, 0.0737833
1.84307,2.4792, 3.11071, 0.107513,0.000630081,0.0303299, 0.00572902, 0.00931365, 0.0188735, 0.0121828, 0.0125499, 0.0737053
1.84279,2.4791, 3.1112, 0.108808,0.000503154,0.0275688, 0.00569092, 0.00927891, 0.01876, 0.0121363, 0.0125025, 0.0736345
1.84252,2.479, 3.11176, 0.109996,0.000285,0.0249564, 0.00565344, 0.00923848, 0.018645, 0.0120947, 0.0124565, 0.0735715
1.84225,2.47891, 3.11239, 0.111097,-3.06163e-06,0.0225559, 0.00561663, 0.00919364, 0.0185291, 0.0120569, 0.0124114, 0.073517
1.8421,2.47887, 3.11311, 0.112452,-0.000479029,0.019686, 0.00557736, 0.00913723, 0.0183968, 0.0120098, 0.0123585, 0.0734588
1.84177,2.4788, 3.11396, 0.113519,-0.000955117,0.016898, 0.0055417, 0.00907693, 0.0182725, 0.0119733, 0.0123109, 0.0734042
1.84144,2.47875, 3.11488, 0.114494,-0.00152621,0.0146169, 0.00550778, 0.00900942, 0.0181454, 0.0119395, 0.0122639, 0.0733662
1.84128,2.47876, 3.11576, 0.115523,-0.00226499,0.0123016, 0.0054753, 0.00893504, 0.0180125, 0.0119022, 0.0122124, 0.0733305
1.84104,2.47876, 3.11672, 0.116387,-0.00298272,0.00995492, 0.00544523, 0.00885699, 0.0178843, 0.0118691, 0.0121658, 0.0732963
1.84091,2.47881, 3.11762, 0.117177,-0.00378298,0.00820992, 0.00541962, 0.00877814, 0.0177624, 0.0118361, 0.0121208, 0.0732735
1.84064,2.47883, 3.11856, 0.117711,-0.00447002,0.00671754, 0.00539697, 0.00869744, 0.0176463, 0.0118111, 0.0120838, 0.0732563
1.84037,2.47888, 3.11928, 0.117848,-0.00508083,0.00617877, 0.00538338, 0.00862132, 0.0175385, 0.011798, 0.012056, 0.0732412
1.8403,2.47894, 3.12002, 0.11831,-0.00584319,0.00598842, 0.00536203, 0.00853759, 0.017418, 0.011769, 0.012021, 0.0732186
1.84025,2.47907, 3.12091, 0.118664,-0.00683866,0.00639855, 0.00534333, 0.00844236, 0.0172875, 0.0117404, 0.0119799, 0.0731907
1.8402,2.47922, 3.12181, 0.118957,-0.00787885,0.00665657, 0.00532749, 0.00834655, 0.0171628, 0.0117122, 0.0119393, 0.0731704
1.84012,2.47939, 3.12272, 0.119151,-0.00890176,0.00688404, 0.00531523, 0.00825103, 0.0170423, 0.011686, 0.0119014, 0.0731525
1.8401,2.47957, 3.12356, 0.119246,-0.00993066,0.00722066, 0.00530491, 0.00815443, 0.0169196, 0.0116595, 0.0118647, 0.0731341
1.84008,2.47975, 3.12428, 0.119219,-0.0108125,0.00740932, 0.00529774, 0.00806651, 0.0168078, 0.0116366, 0.0118344, 0.0731192
1.84017,2.47997, 3.12503, 0.119168,-0.0118369,0.00794326, 0.00529062, 0.00797439, 0.0166977, 0.0116102, 0.0117991, 0.0731023
1.84027,2.48019, 3.12573, 0.118988,-0.0127863,0.00845709, 0.00528598, 0.00788404, 0.0165853, 0.0115863, 0.0117671, 0.073088
1.84033,2.4804, 3.12636, 0.118743,-0.0136062,0.00885996, 0.00528301, 0.00780215, 0.0164804, 0.0115644, 0.0117394, 0.0730749
1.84041,2.48061, 3.12693, 0.118407,-0.014362,0.00940407, 0.00528092, 0.00772489, 0.0163779, 0.0115431, 0.0117134, 0.0730585
1.84051,2.48081, 3.12744, 0.118,-0.0150095,0.00999528, 0.00527941, 0.00765327, 0.0162811, 0.0115234, 0.0116901, 0.0730411
1.84062,2.48099, 3.12788, 0.117594,-0.0155203,0.0107716, 0.00527829, 0.0075899, 0.0161913, 0.011506, 0.0116705, 0.0730191
1.84076,2.48116, 3.12824, 0.117175,-0.0159662,0.0118219, 0.00527715, 0.00753149, 0.0161033, 0.0114895, 0.0116519, 0.0729922
1.84093,2.48132, 3.12855, 0.116722,-0.0163804,0.0133394, 0.00527579, 0.00747637, 0.0160135, 0.011473, 0.0116332, 0.0729531
1.8411,2.48148, 3.12885, 0.116238,-0.0167244,0.0150597, 0.00527408, 0.00742543, 0.0159257, 0.0114569, 0.0116159, 0.0729105
1.84127,2.48163, 3.12915, 0.115755,-0.016985,0.0169269, 0.00527189, 0.00737992, 0.0158417, 0.0114417, 0.0115999, 0.0728626
1.84142,2.4818, 3.12946, 0.115286,-0.0171675,0.0187775, 0.00526918, 0.00734016, 0.0157659, 0.0114278, 0.0115852, 0.0728159
1.84156,2.48195, 3.12975, 0.114818,-0.0173489,0.0208455, 0.00526567, 0.00730319, 0.0156915, 0.011413, 0.0115698, 0.0727621
1.84181,2.4821, 3.13001, 0.11432,-0.0175163,0.0231617, 0.00526178, 0.00727333, 0.0156266, 0.0113982, 0.0115532, 0.0727106
1.84197,2.48227, 3.13032, 0.113882,-0.0174841,0.0246949, 0.00525682, 0.00724702, 0.0155651, 0.0113847, 0.0115398, 0.0726834
1.84206,2.48243, 3.13061, 0.113473,-0.0174276,0.0264383, 0.00525095, 0.0072246, 0.0155022, 0.0113714, 0.011528, 0.0726525
1.84221,2.4826, 3.13091, 0.113179,-0.0172386,0.027692, 0.00524393, 0.00720529, 0.0154435, 0.0113598, 0.0115176, 0.072634
1.8422,2.48275, 3.13119, 0.112916,-0.0170124,0.0293975, 0.00523641, 0.00718978, 0.0153841, 0.0113483, 0.0115084, 0.0726029
1.84226,2.4829, 3.13148, 0.112686,-0.0167436,0.0311092, 0.00522747, 0.00717539, 0.0153262, 0.011336, 0.0114989, 0.0725644
1.84234,2.48305, 3.13176, 0.112551,-0.016414,0.0327133, 0.00521773, 0.00716335, 0.0152734, 0.0113238, 0.0114889, 0.0725228
1.84243,2.48319, 3.13202, 0.112478,-0.0160677,0.0340459, 0.00520745, 0.00715308, 0.0152245, 0.0113115, 0.0114782, 0.0724764
1.84255,2.48332, 3.13228, 0.112452,-0.0156994,0.0352665, 0.00519494, 0.00714299, 0.0151776, 0.0112975, 0.011465, 0.0724205
1.84266,2.48344, 3.13252, 0.112486,-0.0153467,0.0363036, 0.00518308, 0.00713412, 0.0151344, 0.0112831, 0.011451, 0.0723634
1.84279,2.48356, 3.13276, 0.112566,-0.0149941,0.0371661, 0.00517067, 0.0071251, 0.015093, 0.0112679, 0.0114346, 0.0722848
1.84293,2.48361, 3.1329, 0.112667,-0.0147724,0.0375477, 0.00516129, 0.00711956, 0.0150716, 0.0112535, 0.0114215, 0.0722313
